,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
"('Other Attack Types', 123727)",192.168.3.130-200.175.2.130-80-43225-6,192.168.3.130,80,200.175.2.130,43225,6,9/1/2020 16:31,61999517,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,0.967749475,0.161291579,6888835.222,20700000.0,62000000.0,7.0,2790.0,1395.0,1780.494875,2654.0,136.0,62000000.0,10300000.0,25300000.0,62000000.0,221.0,0,0,0,0,104,232,0.048387474000000014,0.112904105,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,1550.0,0.0,1550.0,1550.0,62000000.0,0.0,62000000.0,62000000.0,Other Attack Types
"('Other Attack Types', 129293)",192.168.20.133-200.175.2.130-545-46250-6,200.175.2.130,46250,192.168.20.133,545,6,26/12/2019 01:27:50 PM,4496,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,444.8398577,4496.0,0.0,4496.0,4496.0,0.0,0.0,0.0,0.0,0.0,4496.0,4496.0,0.0,4496.0,4496.0,0,0,0,0,0,40,0.0,444.8398577,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 133782)",192.168.3.130-200.175.2.130-80-34107-6,192.168.3.130,80,200.175.2.130,34107,6,9/1/2020 16:31,60916840,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,0.984949318,0.16415822,6768537.778,20300000.0,60900000.0,41.0,16103.0,8051.5,11018.84497,15843.0,260.0,60900000.0,10200000.0,24900000.0,60900000.0,3217.0,0,0,0,0,104,232,0.049247466,0.114910754,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,3217.0,0.0,3217.0,3217.0,60900000.0,0.0,60900000.0,60900000.0,Other Attack Types
"('Other Attack Types', 135095)",192.168.3.130-200.175.2.130-80-35087-6,192.168.3.130,80,200.175.2.130,35087,6,9/1/2020 16:31,61381014,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,0.977500958,0.162916826,6820112.667,20400000.0,61300000.0,10.0,12285.0,6142.5,8108.393459999998,11876.0,409.0,61400000.0,10200000.0,25000000.0,61300000.0,2439.0,0,0,0,0,104,232,0.048875048,0.114041778,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,6147.0,0.0,6147.0,6147.0,61300000.0,0.0,61300000.0,61300000.0,Other Attack Types
"('Other Attack Types', 92044)",192.168.3.130-200.175.2.130-80-46217-6,200.175.2.130,46217,192.168.3.130,80,6,9/1/2020 16:29,4152,4,4,30.0,30.0,30,0,7.5,15.0,30,0,7.5,15.0,14450.86705,1926.782274,593.1428571,778.8340492000002,1856.0,10.0,2286.0,762.0,833.5970249,1720.0,202.0,2218.0,739.3333332999998,1154.166943,2070.0,10.0,0,0,0,0,128,144,963.3911368,963.3911368,0,30,6.666666667,13.22875656,175.0,0,1,0,0,0,0,0,0,1,7.5,7.5,7.5,0,0,0,0,0,0,4,30,4,30,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 107839)",192.168.20.134-200.175.2.130-1025-46250-6,200.175.2.130,46250,192.168.20.134,1025,6,26/12/2019 01:27:49 PM,3852,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,519.2107996,3852.0,0.0,3852.0,3852.0,0.0,0.0,0.0,0.0,0.0,3852.0,3852.0,0.0,3852.0,3852.0,0,0,0,0,0,40,0.0,519.2107996,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 79574)",192.168.3.130-200.175.2.130-9337-34543-6,200.175.2.130,34543,192.168.3.130,9337,6,9/1/2020 17:32,7,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.2857,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0,0,0,0,0,60,0.0,285714.2857,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 102876)",192.168.20.131-200.175.2.130-9485-56420-6,200.175.2.130,56420,192.168.20.131,9485,6,26/12/2019 01:27:12 PM,5769,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,346.68053389999994,5769.0,0.0,5769.0,5769.0,0.0,0.0,0.0,0.0,0.0,5769.0,5769.0,0.0,5769.0,5769.0,0,0,0,0,0,40,0.0,346.68053389999994,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 107456)",192.168.3.130-200.175.2.130-80-39481-6,192.168.3.130,80,200.175.2.130,39481,6,9/1/2020 16:30,62611150,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,0.958295767,0.159715961,6956794.444,20800000.0,62500000.0,7.0,36223.0,18111.5,16794.493159999998,29987.0,6236.0,62600000.0,10400000.0,25500000.0,62500000.0,193.0,0,0,0,0,104,232,0.047914788,0.111801173,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,2575.0,0.0,2575.0,2575.0,62500000.0,0.0,62500000.0,62500000.0,Other Attack Types
"('Other Attack Types', 109340)",192.168.3.130-200.175.2.130-80-40543-6,192.168.3.130,80,200.175.2.130,40543,6,9/1/2020 16:30,61137252,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,0.981398379,0.163566396,6793028.0,20400000.0,61100000.0,9.0,1862.0,931.0,1165.311975,1755.0,107.0,61100000.0,10200000.0,25000000.0,61100000.0,410.0,0,0,0,0,104,232,0.049069919,0.114496478,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,1417.0,0.0,1417.0,1417.0,61100000.0,0.0,61100000.0,61100000.0,Other Attack Types
"('Other Attack Types', 128364)",192.168.3.130-200.175.2.130-80-42162-6,200.175.2.130,42162,192.168.3.130,80,6,9/1/2020 16:32,64183,4,4,30.0,30.0,30,0,7.5,15.0,30,0,7.5,15.0,934.8269791,124.6435972,9169.0,9845.055612,26330.0,9.0,52853.0,17617.66667,17698.4461,36120.0,851.0,38521.0,12840.33333,13172.84375,26330.0,9.0,0,0,0,0,128,144,62.32179861,62.32179861,0,30,6.666666667,13.22875656,175.0,0,1,0,0,0,0,0,0,1,7.5,7.5,7.5,0,0,0,0,0,0,4,30,4,30,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 75659)",192.168.3.130-200.175.2.130-769-65354-6,200.175.2.130,65354,192.168.3.130,769,6,9/1/2020 17:39,14,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.1429,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0,0,0,0,0,40,0.0,142857.1429,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 113113)",192.168.20.132-200.175.2.130-33354-63020-6,200.175.2.130,63020,192.168.20.132,33354,6,26/12/2019 01:27:30 PM,2055,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,973.2360097,2055.0,0.0,2055.0,2055.0,0.0,0.0,0.0,0.0,0.0,2055.0,2055.0,0.0,2055.0,2055.0,0,1,0,1,0,40,0.0,973.2360097,0,0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 115128)",192.168.3.130-200.175.2.130-80-38093-6,192.168.3.130,80,200.175.2.130,38093,6,9/1/2020 16:33,6581,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,303.9051816,6581.0,0.0,6581.0,6581.0,0.0,0.0,0.0,0.0,0.0,6581.0,6581.0,0.0,6581.0,6581.0,0,0,0,0,0,64,0.0,303.9051816,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 106067)",192.168.3.130-200.175.2.130-80-35209-6,192.168.3.130,80,200.175.2.130,35209,6,9/1/2020 16:30,62784820,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,0.955645011,0.159274169,6976091.111000001,20900000.0,62800000.0,12.0,2024.0,1012.0,1250.1647890000004,1896.0,128.0,62800000.0,10500000.0,25600000.0,62800000.0,287.0,0,0,0,0,104,232,0.047782251,0.111491918,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,1311.0,0.0,1311.0,1311.0,62800000.0,0.0,62800000.0,62800000.0,Other Attack Types
"('Other Attack Types', 107158)",192.168.20.134-200.175.2.130-1783-42016-6,200.175.2.130,42016,192.168.20.134,1783,6,26/12/2019 01:26:32 PM,5148,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,388.5003885,5148.0,0.0,5148.0,5148.0,0.0,0.0,0.0,0.0,0.0,5148.0,5148.0,0.0,5148.0,5148.0,0,0,0,0,0,60,0.0,388.5003885,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 136949)",192.168.20.133-200.175.2.130-2605-62837-6,200.175.2.130,62837,192.168.20.133,2605,6,26/12/2019 01:56:04 PM,3164,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,632.1112516,3164.0,0.0,3164.0,3164.0,0.0,0.0,0.0,0.0,0.0,3164.0,3164.0,0.0,3164.0,3164.0,0,0,0,0,0,40,0.0,632.1112516,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 78176)",192.168.3.130-200.175.2.130-3544-43245-6,200.175.2.130,43245,192.168.3.130,3544,6,9/1/2020 17:32,5,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,0,60,0.0,400000.0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 107167)",192.168.20.132-200.175.2.130-10617-63020-6,200.175.2.130,63020,192.168.20.132,10617,6,26/12/2019 01:27:30 PM,3379,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,591.891092,3379.0,0.0,3379.0,3379.0,0.0,0.0,0.0,0.0,0.0,3379.0,3379.0,0.0,3379.0,3379.0,0,1,0,1,0,40,0.0,591.891092,0,0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 122630)",192.168.3.130-200.175.2.130-80-39509-6,192.168.3.130,80,200.175.2.130,39509,6,9/1/2020 16:33,8150,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,245.398773,8150.0,0.0,8150.0,8150.0,0.0,0.0,0.0,0.0,0.0,8150.0,8150.0,0.0,8150.0,8150.0,0,0,0,0,0,64,0.0,245.398773,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 97403)",192.168.3.130-200.175.2.130-80-45155-6,192.168.3.130,80,200.175.2.130,45155,6,9/1/2020 16:29,63062281,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,0.951440371,0.158573395,7006920.111000001,21000000.0,63100000.0,11.0,1290.0,645.0,729.7341982,1161.0,129.0,63100000.0,10500000.0,25700000.0,63100000.0,63.0,0,0,0,0,104,232,0.047572019000000014,0.111001377,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,1961.0,0.0,1961.0,1961.0,63100000.0,0.0,63100000.0,63100000.0,Other Attack Types
"('Other Attack Types', 122835)",192.168.3.130-200.175.2.130-80-44882-6,192.168.3.130,80,200.175.2.130,44882,6,9/1/2020 16:30,2328,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,859.1065292000003,2328.0,0.0,2328.0,2328.0,0.0,0.0,0.0,0.0,0.0,2328.0,2328.0,0.0,2328.0,2328.0,0,0,0,0,0,64,0.0,859.1065292000003,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 97276)",192.168.3.130-200.175.2.130-80-42655-6,192.168.3.130,80,200.175.2.130,42655,6,9/1/2020 16:29,61096958,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,0.98204562,0.16367427,6788550.889,20400000.0,61100000.0,10.0,1568.0,784.0,888.1261172000002,1412.0,156.0,61100000.0,10200000.0,24900000.0,61100000.0,211.0,0,0,0,0,104,232,0.049102281,0.114571989,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,1471.0,0.0,1471.0,1471.0,61100000.0,0.0,61100000.0,61100000.0,Other Attack Types
"('Other Attack Types', 87767)",192.168.3.130-200.175.2.130-311-47150-6,200.175.2.130,47150,192.168.3.130,311,6,9/1/2020 17:35,27,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,74074.07407,27.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,27.0,27.0,0,0,0,0,0,40,0.0,74074.07407,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 85440)",192.168.3.130-200.175.2.130-7481-38623-6,200.175.2.130,38623,192.168.3.130,7481,6,9/1/2020 17:32,7,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.2857,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0,0,0,0,0,60,0.0,285714.2857,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 110595)",192.168.20.134-200.175.2.130-13456-37831-6,200.175.2.130,37831,192.168.20.134,13456,6,26/12/2019 01:56:25 PM,3684,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,542.8881650000002,3684.0,0.0,3684.0,3684.0,0.0,0.0,0.0,0.0,0.0,3684.0,3684.0,0.0,3684.0,3684.0,0,0,0,0,0,44,0.0,542.8881650000002,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 85600)",192.168.3.130-200.175.2.130-5503-44355-6,200.175.2.130,44355,192.168.3.130,5503,6,9/1/2020 17:32,5,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,0,60,0.0,400000.0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 91202)",192.168.3.130-200.175.2.130-80-46009-6,200.175.2.130,46009,192.168.3.130,80,6,9/1/2020 16:29,4149,4,4,30.0,30.0,30,0,7.5,15.0,30,0,7.5,15.0,14461.31598,1928.175464,592.7142857000001,791.3134048999998,1771.0,9.0,2369.0,789.6666667000002,941.5542116,1864.0,108.0,2053.0,684.3333332999998,1046.651964,1890.0,9.0,0,0,0,0,128,144,964.087732,964.087732,0,30,6.666666667,13.22875656,175.0,0,1,0,0,0,0,0,0,1,7.5,7.5,7.5,0,0,0,0,0,0,4,30,4,30,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 136609)",192.168.20.131-200.175.2.130-1234-63020-6,200.175.2.130,63020,192.168.20.131,1234,6,26/12/2019 01:27:30 PM,2750,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,727.2727272999998,2750.0,0.0,2750.0,2750.0,0.0,0.0,0.0,0.0,0.0,2750.0,2750.0,0.0,2750.0,2750.0,0,1,0,1,0,40,0.0,727.2727272999998,0,0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 80736)",192.168.3.130-200.175.2.130-8533-33521-6,200.175.2.130,33521,192.168.3.130,8533,6,9/1/2020 17:32,152,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13157.89474,152.0,0.0,152.0,152.0,0.0,0.0,0.0,0.0,0.0,152.0,152.0,0.0,152.0,152.0,0,0,0,0,0,60,0.0,13157.89474,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 112621)",192.168.20.132-200.175.2.130-5009-62837-6,200.175.2.130,62837,192.168.20.132,5009,6,26/12/2019 01:56:04 PM,2565,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,779.7270955,2565.0,0.0,2565.0,2565.0,0.0,0.0,0.0,0.0,0.0,2565.0,2565.0,0.0,2565.0,2565.0,0,0,0,0,0,40,0.0,779.7270955,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 111067)",192.168.20.131-200.175.2.130-17877-32776-6,200.175.2.130,32776,192.168.20.131,17877,6,26/12/2019 01:26:32 PM,9716,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,205.8460272,9716.0,0.0,9716.0,9716.0,0.0,0.0,0.0,0.0,0.0,9716.0,9716.0,0.0,9716.0,9716.0,0,0,0,0,0,60,0.0,205.8460272,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 124997)",192.168.20.134-200.175.2.130-1244-48537-6,200.175.2.130,48537,192.168.20.134,1244,6,26/12/2019 01:55:18 PM,1868,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1070.663812,1868.0,0.0,1868.0,1868.0,0.0,0.0,0.0,0.0,0.0,1868.0,1868.0,0.0,1868.0,1868.0,0,0,0,0,0,40,0.0,1070.663812,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 110309)",192.168.3.130-200.175.2.130-80-43637-6,192.168.3.130,80,200.175.2.130,43637,6,9/1/2020 16:32,5420,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,369.00369,5420.0,0.0,5420.0,5420.0,0.0,0.0,0.0,0.0,0.0,5420.0,5420.0,0.0,5420.0,5420.0,0,0,0,0,0,64,0.0,369.00369,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 78918)",192.168.3.130-200.175.2.130-6757-33923-6,200.175.2.130,33923,192.168.3.130,6757,6,9/1/2020 17:32,5,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,0,60,0.0,400000.0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 137830)",192.168.20.133-200.175.2.130-10215-37831-6,200.175.2.130,37831,192.168.20.133,10215,6,26/12/2019 01:56:25 PM,2436,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,821.0180624,2436.0,0.0,2436.0,2436.0,0.0,0.0,0.0,0.0,0.0,2436.0,2436.0,0.0,2436.0,2436.0,0,0,0,0,0,44,0.0,821.0180624,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 96581)",192.168.3.130-200.175.2.130-80-38042-6,200.175.2.130,38042,192.168.3.130,80,6,9/1/2020 16:30,5040,4,4,30.0,30.0,30,0,7.5,15.0,30,0,7.5,15.0,11904.7619,1587.301587,720.0,1125.1071060000004,2756.0,11.0,3133.0,1044.333333,1620.199473,2914.0,52.0,2117.0,705.6666667000002,1083.070789,1954.0,16.0,0,0,0,0,128,144,793.6507937000001,793.6507937000001,0,30,6.666666667,13.22875656,175.0,0,1,0,0,0,0,0,0,1,7.5,7.5,7.5,0,0,0,0,0,0,4,30,4,30,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 133164)",192.168.20.131-200.175.2.130-32778-40507-6,200.175.2.130,40507,192.168.20.131,32778,6,26/12/2019 01:26:13 PM,2449,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,816.6598612,2449.0,0.0,2449.0,2449.0,0.0,0.0,0.0,0.0,0.0,2449.0,2449.0,0.0,2449.0,2449.0,0,0,0,0,0,44,0.0,816.6598612,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
"('Other Attack Types', 113368)",192.168.3.130-200.175.2.130-80-34377-6,192.168.3.130,80,200.175.2.130,34377,6,9/1/2020 16:33,5885,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,339.8470688,5885.0,0.0,5885.0,5885.0,0.0,0.0,0.0,0.0,0.0,5885.0,5885.0,0.0,5885.0,5885.0,0,0,0,0,0,64,0.0,339.8470688,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other Attack Types
